z,n,t/s,A
,,192.9221053,86.91425504
,,385.8442105,79.75200428
,,578.7663158,71.04491693
,,771.6884211,65.72318619
,,964.6105263,58.3666672
,,1157.532632,52.21358863
,,1350.454737,47.8290229
,,1543.376842,41.33327866
,,1736.298947,36.37218869
,,1929.221053,33.90940825
,,2122.143158,30.3506617
,,2315.065263,27.91303723
,,2507.987368,23.44833346
,,2700.909474,21.07200188
,,2893.831579,17.68804432
,,3086.753684,17.88077764
,,3279.675789,15.38527468
,,3472.597895,13.04293223
,,3665.52,13.29620826
6,6,0,100.3953051
,,52631.57895,100.9848396
,,105263.1579,100.0459842
,,157894.7368,100.5388556
,,210526.3158,99.4895666
,,263157.8947,99.41621779
,,315789.4737,98.58880157
,,368421.0526,98.18360404
,,421052.6316,100.4959491
,,473684.2105,97.10269649
,,526315.7895,98.18754833
,,578947.3684,100.7998962
,,631578.9474,100.6209686
,,684210.5263,99.77313923
,,736842.1053,100.2061873
,,789473.6842,100.6732406
,,842105.2632,100.7731036
,,894736.8421,99.68710672
,,947368.4211,98.700966
,,1000000,99.80896353
6,7,0,100.0912779
,,52631.57895,98.78982453
,,105263.1579,101.545145
,,157894.7368,98.5545483
,,210526.3158,100.3586755
,,263157.8947,99.8699666
,,315789.4737,100.4128418
,,368421.0526,99.34745418
,,421052.6316,100.6300549
,,473684.2105,99.61123689
,,526315.7895,98.39975222
,,578947.3684,100.1208997
,,631578.9474,100.8985463
,,684210.5263,100.4404841
,,736842.1053,99.81298567
,,789473.6842,99.50547441
,,842105.2632,99.52301299
,,894736.8421,100.4193452
,,947368.4211,99.97981574
,,1000000,99.95183243
6,8,0,99.11692142
,,28401233377,90.82955903
,,56802466754,79.92619602
,,85203700131,73.56219188
,,1.13605E+11,63.42176591
,,1.42006E+11,59.29921721
,,1.70407E+11,51.13829909
,,1.98809E+11,46.26558311
,,2.2721E+11,41.59067539
,,2.55611E+11,38.49337164
,,2.84012E+11,32.80008505
,,3.12414E+11,30.56951282
,,3.40815E+11,28.13555432
,,3.69216E+11,26.02972282
,,3.97617E+11,21.41515338
,,4.26019E+11,19.19259524
,,4.5442E+11,17.07868478
,,4.82821E+11,15.86913212
,,5.11222E+11,12.83977283
,,5.39623E+11,10.62433495
6,9,0,99.84026519
,,0.386684211,90.32969285
,,0.773368421,79.82220957
,,1.160052632,72.13528486
,,1.546736842,64.50182716
,,1.933421053,58.6940604
,,2.320105263,51.99404871
,,2.706789474,47.28965141
,,3.093473684,42.42517623
,,3.480157895,36.64106348
,,3.866842105,32.82637071
,,4.253526316,30.35790246
,,4.640210526,25.9220283
,,5.026894737,25.44611158
,,5.413578947,21.16213878
,,5.800263158,19.27279355
,,6.186947368,17.29899323
,,6.573631579,13.09783162
,,6.960315789,15.00937089
,,7.347,13.41043247
6,10,0,97.70985068
,,0.117947368,89.60966381
,,0.235894737,82.40715241
,,0.353842105,73.92872045
,,0.471789474,65.16929298
,,0.589736842,58.02342048
,,0.707684211,53.09318816
,,0.825631579,46.21048934
,,0.943578947,41.18308277
,,1.061526316,37.40379157
,,1.179473684,34.78381845
,,1.297421053,30.60872926
,,1.415368421,27.32102944
,,1.533315789,24.17524277
,,1.651263158,22.08956917
,,1.769210526,19.21624739
,,1.887157895,17.14494096
,,2.005105263,17.19354333
,,2.123052632,12.83161811
,,2.241,13.01343557
6,11,0,100.5515851
,,0.030473684,90.3542669
,,0.060947368,79.56175222
,,0.091421053,72.2355008
,,0.121894737,62.39180948
,,0.152368421,56.05237278
,,0.182842105,50.86878948
,,0.213315789,47.29710126
,,0.243789474,41.77591159
,,0.274263158,38.15501655
,,0.304736842,33.73062007
,,0.335210526,29.92240128
,,0.365684211,24.85679659
,,0.396157895,25.08314766
,,0.426631579,19.61893421
,,0.457105263,19.78938963
,,0.487578947,17.36809976
,,0.518052632,15.02592992
,,0.548526316,14.76307732
,,0.579,12.33308054
6,12,0,99.76801367
,,0.014526316,88.83714375
,,0.029052632,80.02275971
,,0.043578947,72.18012916
,,0.058105263,64.75984902
,,0.072631579,56.33498492
,,0.087157895,51.96815443
,,0.101684211,46.36004387
,,0.116210526,43.82298326
,,0.130736842,37.52650571
,,0.145263158,33.52030021
,,0.159789474,31.57253195
,,0.174315789,25.84018749
,,0.188842105,24.71556405
,,0.203368421,20.6362306
,,0.217894737,19.33626826
,,0.232421053,18.5692999
,,0.246947368,14.82135279
,,0.261473684,13.68304977
,,0.276,12.96575143
6,13,0,98.70207683
,,0.007310526,90.61439414
,,0.014621053,81.31533459
,,0.021931579,71.3378505
,,0.029242105,65.83414146
,,0.036552632,58.56765939
,,0.043863158,51.65419245
,,0.051173684,46.76866606
,,0.058484211,42.44911808
,,0.065794737,36.14045125
,,0.073105263,32.24924861
,,0.080415789,31.26928834
,,0.087726316,27.2475629
,,0.095036842,25.35748118
,,0.102347368,20.50172872
,,0.109657895,19.36137522
,,0.116968421,16.68995857
,,0.124278947,16.39249616
,,0.131589474,14.47132366
,,0.1389,13.69748228
6,14,0,100.4381933
,,0.002573684,91.64458692
,,0.005147368,81.26744797
,,0.007721053,73.67112762
,,0.010294737,64.02327255
,,0.012868421,57.65097713
,,0.015442105,51.08061575
,,0.018015789,46.03315479
,,0.020589474,43.35802545
,,0.023163158,37.20693955
,,0.025736842,33.37991799
,,0.028310526,29.34640404
,,0.030884211,27.08604004
,,0.033457895,25.00264688
,,0.036031579,21.50131434
,,0.038605263,18.46940587
,,0.041178947,16.64237483
,,0.043752632,15.69228721
,,0.046326316,14.48469834
,,0.0489,12.270662
6,16,0,98.35233218
,,0.000963158,90.31243553
,,0.001926316,80.744172
,,0.002889474,73.23080633
,,0.003852632,64.40341325
,,0.004815789,58.61953692
,,0.005778947,51.43307306
,,0.006742105,46.19535465
,,0.007705263,40.47049968
,,0.008668421,37.11288065
,,0.009631579,31.90903999
,,0.010594737,30.775109
,,0.011557895,25.65289195
,,0.012521053,22.74285233
,,0.013484211,20.77486615
,,0.014447368,17.81753901
,,0.015410526,16.19418966
,,0.016373684,14.59910115
,,0.017336842,14.84483125
,,0.0183,13.17605148
7,3,0,101.3439399
,,2.88E-23,90.06711018
,,5.76E-23,80.93619185
,,8.64E-23,70.37551378
,,1.15E-22,64.4949145
,,1.44E-22,57.68879962
,,1.73E-22,51.48151966
,,2.02E-22,47.06781157
,,2.31E-22,40.93462424
,,2.59E-22,36.77414717
,,2.88E-22,33.92472212
,,3.17E-22,27.6354241
,,3.46E-22,26.06841342
,,3.75E-22,24.92533054
,,4.03E-22,23.15631005
,,4.32E-22,18.82957074
,,4.61E-22,17.13827966
,,4.90E-22,16.8252111
,,5.19E-22,14.13009887
,,5.47E-22,12.71523472
7,4,0,99.0451765
,,8.68E-23,89.21322185
,,1.74E-22,78.76237214
,,2.60E-22,72.54264529
,,3.47E-22,65.3721772
,,4.34E-22,58.55264422
,,5.21E-22,51.49946592
,,6.08E-22,45.04995525
,,6.94E-22,41.43352784
,,7.81E-22,37.6231081
,,8.68E-22,31.44179587
,,9.55E-22,30.98741519
,,1.04E-21,26.51515878
,,1.13E-21,22.63618157
,,1.22E-21,20.2116197
,,1.30E-21,19.94105536
,,1.39E-21,18.91251908
,,1.48E-21,15.92763874
,,1.56E-21,14.1289325
,,1.65E-21,12.58101965
7,5,0,99.58435755
,,0.001736842,88.33609864
,,0.003473684,79.51665292
,,0.005210526,71.56374969
,,0.006947368,65.1006444
,,0.008684211,58.3026958
,,0.010421053,52.62094884
,,0.012157895,46.46351583
,,0.013894737,42.29974491
,,0.015631579,37.54522132
,,0.017368421,34.26794577
,,0.019105263,27.95878707
,,0.020842105,25.42601557
,,0.022578947,21.83598996
,,0.024315789,22.19299885
,,0.026052632,19.34245213
,,0.027789474,18.81113387
,,0.029526316,14.86190375
,,0.031263158,12.51256054
,,0.033,12.98819358
7,6,0,99.81638807
,,94.40526316,90.46915311
,,188.8105263,81.81572977
,,283.2157895,71.49150338
,,377.6210526,64.44777883
,,472.0263158,59.42037722
,,566.4315789,52.28220852
,,660.8368421,45.27735943
,,755.2421053,42.78223603
,,849.6473684,37.17643843
,,944.0526316,32.02009466
,,1038.457895,31.23533988
,,1132.863158,27.96653953
,,1227.268421,24.03597711
,,1321.673684,21.36728606
,,1416.078947,19.41455318
,,1510.484211,15.52111822
,,1604.889474,13.265544
,,1699.294737,14.01340134
,,1793.7,12.22024402
7,7,0,99.56787113
,,52631.57895,100.456993
,,105263.1579,98.39197328
,,157894.7368,98.32759331
,,210526.3158,100.6628823
,,263157.8947,99.10284741
,,315789.4737,99.95089958
,,368421.0526,99.76660952
,,421052.6316,98.52314427
,,473684.2105,101.3050224
,,526315.7895,99.65642265
,,578947.3684,102.2031305
,,631578.9474,99.6834455
,,684210.5263,98.90753085
,,736842.1053,101.4667973
,,789473.6842,98.54997445
,,842105.2632,99.15696107
,,894736.8421,99.91039116
,,947368.4211,99.88620095
,,1000000,99.77228449
7,8,0,98.60248265
,,52631.57895,97.73478176
,,105263.1579,98.50060272
,,157894.7368,98.6906793
,,210526.3158,100.4783055
,,263157.8947,99.60040775
,,315789.4737,100.3775494
,,368421.0526,101.1462384
,,421052.6316,100.9875254
,,473684.2105,99.54755016
,,526315.7895,99.18600044
,,578947.3684,100.4078734
,,631578.9474,100.8388722
,,684210.5263,100.8079019
,,736842.1053,100.5149992
,,789473.6842,100.8038658
,,842105.2632,100.5715145
,,894736.8421,100.4497434
,,947368.4211,98.80107859
,,1000000,98.7385618
7,9,0,99.20077697
,,1.125789474,88.11123129
,,2.251578947,81.24699247
,,3.377368421,71.60440895
,,4.503157895,64.73969603
,,5.628947368,57.15009286
,,6.754736842,52.61508964
,,7.880526316,45.1171845
,,9.006315789,41.91094914
,,10.13210526,37.73107048
,,11.25789474,33.20774638
,,12.38368421,29.66718699
,,13.50947368,25.59682718
,,14.63526316,24.02780151
,,15.76105263,23.49649117
,,16.88684211,20.29208169
,,18.01263158,17.48157673
,,19.13842105,15.30174945
,,20.26421053,14.4038876
,,21.39,12.05463824
7,10,0,102.0603569
,,0.658894737,90.63931766
,,1.317789474,80.60411831
,,1.976684211,72.98707738
,,2.635578947,66.3069697
,,3.294473684,57.85913391
,,3.953368421,51.65394498
,,4.612263158,46.68522871
,,5.271157895,43.1870633
,,5.930052632,37.65507844
,,6.588947368,35.63818313
,,7.247842105,32.51122041
,,7.906736842,25.94346268
,,8.565631579,24.00403031
,,9.224526316,21.10111354
,,9.883421053,18.89465707
,,10.54231579,17.96963082
,,11.20121053,15.76630737
,,11.86010526,14.46871343
,,12.519,12.92841493
7,11,0,99.27713636
,,0.098526316,88.9585155
,,0.197052632,81.14877159
,,0.295578947,71.81706133
,,0.394105263,64.5591232
,,0.492631579,57.22243888
,,0.591157895,51.68594925
,,0.689684211,46.19903676
,,0.788210526,42.93059028
,,0.886736842,38.21589734
,,0.985263158,31.85685161
,,1.083789474,29.29966643
,,1.182315789,27.35531527
,,1.280842105,25.13238819
,,1.379368421,22.3156178
,,1.477894737,18.61101452
,,1.576421053,18.27765173
,,1.674947368,16.34489835
,,1.773473684,15.10405897
,,1.872,12.41034389
7,12,0,100.5358
,,0.042789474,88.82170974
,,0.085578947,81.18244742
,,0.128368421,71.29013122
,,0.171157895,66.40927414
,,0.213947368,57.86274276
,,0.256736842,50.57786201
,,0.299526316,48.44748158
,,0.342315789,42.51389621
,,0.385105263,37.82267605
,,0.427894737,33.95005196
,,0.470684211,31.60327201
,,0.513473684,25.35155079
,,0.556263158,23.43109905
,,0.599052632,22.60506832
,,0.641842105,18.57128348
,,0.684631579,18.48195276
,,0.727421053,17.13547676
,,0.770210526,13.66475851
,,0.813,14.34554252
7,13,0,98.38213241
,,0.021221053,88.77762972
,,0.042442105,79.55255347
,,0.063663158,72.25180944
,,0.084884211,64.66259712
,,0.106105263,57.82653977
,,0.127326316,52.66118789
,,0.148547368,45.97875121
,,0.169768421,41.12256142
,,0.190989474,35.82962157
,,0.212210526,32.78816206
,,0.233431579,30.49650337
,,0.254652632,26.13169895
,,0.275873684,23.74529973
,,0.297094737,23.02183516
,,0.318315789,18.52126588
,,0.339536842,16.06959504
,,0.360757895,13.67409614
,,0.381978947,14.12422982
,,0.4032,13.49184731
7,14,0,99.26662049
,,0.013263158,89.32501518
,,0.026526316,78.982542
,,0.039789474,71.44803906
,,0.053052632,65.94883839
,,0.066315789,58.62297233
,,0.079578947,52.41780187
,,0.092842105,46.67193175
,,0.106105263,43.54963917
,,0.119368421,37.78177077
,,0.132631579,34.33302517
,,0.145894737,30.33735498
,,0.159157895,26.10591048
,,0.172421053,23.85002187
,,0.185684211,23.30494583
,,0.198947368,18.50664375
,,0.212210526,15.48018339
,,0.225473684,16.26253122
,,0.238736842,14.27102926
,,0.252,13.67801556
7,15,0,99.81624849
,,0.003631579,89.88033404
,,0.007263158,80.09385451
,,0.010894737,72.82444876
,,0.014526316,64.20191213
,,0.018157895,57.54275132
,,0.021789474,52.07747291
,,0.025421053,45.38695257
,,0.029052632,42.32903955
,,0.032684211,37.60624048
,,0.036315789,33.83954347
,,0.039947368,30.33355788
,,0.043578947,26.49521494
,,0.047210526,25.46447243
,,0.050842105,20.83366111
,,0.054473684,20.43239992
,,0.058105263,17.33910157
,,0.061736842,14.33495187
,,0.065368421,14.07618127
,,0.069,13.30142912
7,16,0,98.91239641
,,0.002226316,90.31572004
,,0.004452632,79.75103827
,,0.006678947,72.43079224
,,0.008905263,64.79664296
,,0.011131579,57.29366955
,,0.013357895,51.8865654
,,0.015584211,46.67973947
,,0.017810526,42.91211337
,,0.020036842,37.61299198
,,0.022263158,31.92913855
,,0.024489474,30.66750666
,,0.026715789,24.92834786
,,0.028942105,24.06669168
,,0.031168421,22.20597058
,,0.033394737,20.35740343
,,0.035621053,16.12055645
,,0.037847368,14.64153935
,,0.040073684,12.62343763
,,0.0423,13.56388748
7,17,0,99.68711926
,,8.21E-09,89.90725204
,,1.64E-08,80.52922268
,,2.46E-08,72.21796594
,,3.28E-08,63.6012908
,,4.11E-08,55.43168717
,,4.93E-08,51.24381477
,,5.75E-08,47.18208174
,,6.57E-08,41.80617269
,,7.39E-08,36.48495964
,,8.21E-08,32.34119495
,,9.03E-08,29.2422948
,,9.85E-08,26.09387623
,,1.07E-07,23.38553365
,,1.15E-07,22.35329394
,,1.23E-07,18.04711161
,,1.31E-07,18.20806761
,,1.40E-07,15.77224901
,,1.48E-07,14.42668814
,,1.56E-07,13.28140245
8,3,0,99.2081163
,,5.54E-23,88.30372996
,,1.11E-22,79.86009953
,,1.66E-22,73.01023464
,,2.22E-22,65.4844955
,,2.77E-22,58.8881213
,,3.32E-22,50.75856213
,,3.88E-22,46.78026806
,,4.43E-22,42.46227012
,,4.99E-22,38.54486162
,,5.54E-22,33.00543261
,,6.10E-22,28.98499575
,,6.65E-22,26.7941021
,,7.20E-22,23.59306072
,,7.76E-22,22.52658222
,,8.31E-22,18.89419981
,,8.87E-22,18.3245167
,,9.42E-22,14.44188887
,,9.97E-22,13.19233852
,,1.05E-21,12.98310098
8,4,0,98.78120814
,,1.00E-21,90.85449056
,,2.00E-21,80.11270839
,,3.00E-21,72.85652539
,,4.00E-21,66.04212469
,,5.00E-21,59.4084998
,,6.00E-21,50.90643683
,,7.00E-21,46.8729363
,,8.00E-21,42.79760311
,,9.00E-21,38.48308962
,,1.00E-20,31.43322095
,,1.10E-20,32.4072897
,,1.20E-20,27.23191032
,,1.30E-20,24.36334215
,,1.40E-20,23.27936473
,,1.50E-20,19.57338345
,,1.60E-20,17.34446339
,,1.70E-20,14.89503657
,,1.80E-20,15.12563343
,,1.90E-20,11.99319032
8,5,0,99.52790309
,,0.001354737,89.85824132
,,0.002709474,79.82843245
,,0.004064211,70.62203695
,,0.005418947,65.32152052
,,0.006773684,57.15500819
,,0.008128421,50.20556491
,,0.009483158,46.42983108
,,0.010837895,42.38215394
,,0.012192632,37.76028159
,,0.013547368,33.48632498
,,0.014902105,28.90629148
,,0.016256842,26.65644866
,,0.017611579,23.43707952
,,0.018966316,21.32235654
,,0.020321053,19.94552186
,,0.021675789,18.20136672
,,0.023030526,16.31103354
,,0.024385263,13.17560875
,,0.02574,10.49157166
8,6,0,100.8131811
,,11.14831579,88.30286905
,,22.29663158,78.59527784
,,33.44494737,73.40928472
,,44.59326316,65.39117356
,,55.74157895,57.91216986
,,66.88989474,52.63712125
,,78.03821053,46.35761236
,,89.18652632,42.39953629
,,100.3348421,37.3854425
,,111.4831579,33.15269029
,,122.6314737,30.5189999
,,133.7797895,25.78689557
,,144.9281053,25.27044651
,,156.0764211,19.71637191
,,167.2247368,20.10845779
,,178.3730526,19.62444045
,,189.5213684,16.5504925
,,200.6696842,13.77203563
,,211.818,12.79489409
8,7,0,99.86920748
,,19.30105263,90.39664853
,,38.60210526,80.17611407
,,57.90315789,73.10205421
,,77.20421053,63.75202304
,,96.50526316,58.82162987
,,115.8063158,50.2051467
,,135.1073684,45.85134804
,,154.4084211,40.32781814
,,173.7094737,36.31496324
,,193.0105263,32.99814521
,,212.3115789,29.84530056
,,231.6126316,28.13828642
,,250.9136842,23.89449951
,,270.2147368,21.26616096
,,289.5157895,20.05472937
,,308.8168421,17.43553518
,,328.1178947,16.6453872
,,347.4189474,12.69249517
,,366.72,12.42640733
8,8,0,100.9862619
,,52631.57895,100.2427035
,,105263.1579,99.19004544
,,157894.7368,99.43226138
,,210526.3158,101.0084692
,,263157.8947,99.62900853
,,315789.4737,99.62789432
,,368421.0526,99.7043735
,,421052.6316,99.35396309
,,473684.2105,98.70038096
,,526315.7895,98.98445156
,,578947.3684,101.0432084
,,631578.9474,100.8568193
,,684210.5263,99.37265214
,,736842.1053,100.3496739
,,789473.6842,99.21901453
,,842105.2632,100.2438886
,,894736.8421,100.794322
,,947368.4211,99.7178974
,,1000000,100.8046051
8,9,0,101.3295621
,,52631.57895,99.79445486
,,105263.1579,100.8030867
,,157894.7368,99.69356514
,,210526.3158,99.54429166
,,263157.8947,100.493542
,,315789.4737,99.09746177
,,368421.0526,98.53649615
,,421052.6316,100.4451094
,,473684.2105,100.7801298
,,526315.7895,98.8954998
,,578947.3684,99.89663213
,,631578.9474,100.794452
,,684210.5263,99.55281633
,,736842.1053,100.976825
,,789473.6842,100.3693954
,,842105.2632,100.2647771
,,894736.8421,99.78441996
,,947368.4211,100.2132841
,,1000000,100.7870697
8,10,0,100.3134331
,,52631.57895,97.99496189
,,105263.1579,100.2383107
,,157894.7368,98.49089606
,,210526.3158,98.37928973
,,263157.8947,101.9664224
,,315789.4737,100.9799034
,,368421.0526,100.6446085
,,421052.6316,100.5652603
,,473684.2105,99.60428186
,,526315.7895,100.4140325
,,578947.3684,100.8488446
,,631578.9474,99.52456043
,,684210.5263,98.78394446
,,736842.1053,100.275523
,,789473.6842,99.79456551
,,842105.2632,100.0576451
,,894736.8421,98.66280597
,,947368.4211,99.77338633
,,1000000,99.35131046
8,11,0,99.59150021
,,4.244210526,87.31576858
,,8.488421053,80.76368724
,,12.73263158,72.61456836
,,16.97684211,63.7206853
,,21.22105263,57.57343382
,,25.46526316,51.06750371
,,29.70947368,46.54230584
,,33.95368421,40.74713814
,,38.19789474,39.1128852
,,42.44210526,33.91107315
,,46.68631579,29.26452398
,,50.93052632,29.40403775
,,55.17473684,23.60586716
,,59.41894737,22.48430059
,,63.66315789,19.914049
,,67.90736842,17.26437844
,,72.15157895,14.18507095
,,76.39578947,14.64460212
,,80.64,12.73382143
8,12,0,100.1306805
,,2.133157895,90.87636629
,,4.266315789,83.42423855
,,6.399473684,72.30199039
,,8.532631579,63.62424584
,,10.66578947,58.16234974
,,12.79894737,52.6554078
,,14.93210526,46.69552272
,,17.06526316,40.56409687
,,19.19842105,37.95923894
,,21.33157895,31.92940656
,,23.46473684,31.20307281
,,25.59789474,26.51205005
,,27.73105263,22.90381947
,,29.86421053,22.65343301
,,31.99736842,19.30872298
,,34.13052632,18.3710812
,,36.26368421,16.39338602
,,38.39684211,14.65396283
,,40.53,12.5884391
8,13,0,100.6285091
,,0.54,89.42463362
,,1.08,79.73740104
,,1.62,71.59319822
,,2.16,63.84643344
,,2.7,57.98949466
,,3.24,53.36213321
,,3.78,45.90711637
,,4.32,41.66912364
,,4.86,39.48228215
,,5.4,33.60474705
,,5.94,30.75153091
,,6.48,27.23572548
,,7.02,25.22806039
,,7.56,23.28916756
,,8.1,19.09160753
,,8.64,17.84285903
,,9.18,15.03151133
,,9.72,15.3495469
,,10.26,12.46660255
8,14,0,98.96045314
,,0.355263158,89.35269691
,,0.710526316,79.4988289
,,1.065789474,71.24991198
,,1.421052632,64.16717952
,,1.776315789,58.93879669
,,2.131578947,50.3280163
,,2.486842105,46.86748046
,,2.842105263,39.11450633
,,3.197368421,37.5946078
,,3.552631579,34.16406809
,,3.907894737,30.79550315
,,4.263157895,27.74755701
,,4.618421053,25.56105228
,,4.973684211,19.47442108
,,5.328947368,19.80610091
,,5.684210526,18.24137502
,,6.039473684,16.12095272
,,6.394736842,14.55334663
,,6.75,13.64579069
8,15,0,98.00619864
,,0.015315789,90.29474684
,,0.030631579,78.92156688
,,0.045947368,69.23408495
,,0.061263158,66.00139129
,,0.076578947,57.42261303
,,0.091894737,52.16699515
,,0.107210526,46.47228857
,,0.122526316,40.4211517
,,0.137842105,37.06823569
,,0.153157895,33.99170021
,,0.168473684,30.43927902
,,0.183789474,26.61109148
,,0.199105263,22.57075687
,,0.214421053,22.16057211
,,0.229736842,17.78781667
,,0.245052632,15.98349344
,,0.260368421,14.85826859
,,0.275684211,14.00494328
,,0.291,12.3149531
8,16,0,101.3718996
,,0.010263158,90.5935334
,,0.020526316,80.11896029
,,0.030789474,71.20739402
,,0.041052632,65.4971827
,,0.051315789,57.60817046
,,0.061578947,52.11109478
,,0.071842105,45.60178965
,,0.082105263,42.00250482
,,0.092368421,36.53449634
,,0.102631579,33.40121881
,,0.112894737,30.1552924
,,0.123157895,25.07496688
,,0.133421053,23.43803255
,,0.143684211,20.89868585
,,0.153947368,19.27546753
,,0.164210526,16.77263436
,,0.174473684,15.73231309
,,0.184736842,13.54964434
,,0.195,14.81356517
8,18,0,100.9731358
,,7.11E-13,90.20969161
,,1.42E-12,80.07048251
,,2.13E-12,72.28800757
,,2.84E-12,64.92912948
,,3.55E-12,58.03545794
,,4.26E-12,52.94523658
,,4.97E-12,47.12236254
,,5.68E-12,42.0418674
,,6.39E-12,37.04347811
,,7.11E-12,34.75013187
,,7.82E-12,28.87627343
,,8.53E-12,25.87734718
,,9.24E-12,24.16112406
,,9.95E-12,22.21704381
,,1.07E-11,18.59874805
,,1.14E-11,17.75149987
,,1.21E-11,14.34160061
,,1.28E-11,14.29318161
,,1.35E-11,13.1389612
9,5,0,100.8072449
,,7.92E-23,90.24403682
,,1.58E-22,79.77881637
,,2.37E-22,72.60913651
,,3.17E-22,64.69541693
,,3.96E-22,56.27803113
,,4.75E-22,52.50016602
,,5.54E-22,45.57735168
,,6.33E-22,42.92981388
,,7.12E-22,36.05047388
,,7.92E-22,32.23201892
,,8.71E-22,29.63270821
,,9.50E-22,25.35439027
,,1.03E-21,23.71535253
,,1.11E-21,21.132874
,,1.19E-21,18.79202995
,,1.27E-21,15.63231079
,,1.35E-21,14.85968922
,,1.42E-21,13.34691644
,,1.50E-21,12.32037703
9,6,0,99.11015676
,,1.09E-22,89.24639019
,,2.18E-22,81.21450247
,,3.27E-22,71.64421214
,,4.37E-22,63.95798317
,,5.46E-22,59.05049715
,,6.55E-22,51.31799567
,,7.64E-22,45.54725984
,,8.73E-22,41.00976495
,,9.82E-22,38.31538926
,,1.09E-21,32.68979395
,,1.20E-21,29.39615509
,,1.31E-21,26.56420433
,,1.42E-21,25.88409359
,,1.53E-21,21.9392086
,,1.64E-21,19.24413109
,,1.75E-21,18.44049172
,,1.86E-21,15.07228938
,,1.96E-21,13.9462371
,,2.07E-21,11.13186335
9,7,0,99.69770869
,,1.80E-21,89.8057009
